tag,experiment,model,recipe,tta_group,repeat_id,seed,split,n_test,accuracy,balanced_accuracy,top5_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,sensitivity_macro,specificity_macro,g_mean_macro,cohen_kappa,mcc,auc_macro_ovr,auc_weighted_ovr,average_precision_macro,log_loss,ece,n_zero_recall_classes,params_M,size_MB,gflops,latency_ms,latency_ms_single_pass,tta_views,fps,train_sec,n_epochs,best_epoch,select_src,hier_beta,proto_P1_accuracy,proto_P1_f1_macro,proto_P2_f1_macro,proto_P3_accuracy,proto_P3_f1_macro,proto_leakage_rate,proto_mean_prob_mass_on_absent,proto_off_plant_rate
repeats/caformer_matched_rep1/seed42,repeats,caformer_s18.sail_in22k_ft_in1k,matched,klein,1,42,internal_test,1077,0.987929,0.983597,0.999071,0.98534,0.983597,0.983346,0.989238,0.987929,0.987799,0.983597,0.999404,0.981808,0.987272,0.987332,0.998749,0.998891,0.991158,0.140994,0.093652,0,24.336,92.83,3.894573824,30.196,7.549,4,33.1,1785.4,32,24,raw,,,,,,,,,
repeats/caformer_matched_rep1/seed42,repeats,caformer_s18.sail_in22k_ft_in1k,matched,klein,1,42,external,4800,0.592917,0.592917,0.788125,0.65616,0.592917,0.602604,0.65616,0.592917,0.602604,0.592917,0.959375,0.007201,0.530646,0.548778,0.873992,0.873992,0.696956,1.644542,0.109925,1,24.336,92.83,3.894573824,30.196,7.549,4,33.1,1785.4,32,24,raw,,0.5929166666666666,0.6026035545014604,0.17217244414327443,0.7102083333333333,0.6504543510979124,0.20395833333333332,0.307784748128203,0.20395833333333332
repeats/proposed_rep1/seed1234,repeats,caformer_s18.sail_in22k_ft_in1k,proposed,klein,1,1234,internal_test,1077,0.992572,0.990553,1.0,0.99059,0.990553,0.990544,0.99261,0.992572,0.99257,0.990553,0.999632,0.990314,0.992167,0.992169,0.999928,0.999949,0.998065,0.115931,0.094058,0,23.897,91.16,3.970553856,40.862,10.215,4,24.5,1787.3,30,21,raw,0.0,,,,,,,,
repeats/proposed_rep1/seed1234,repeats,caformer_s18.sail_in22k_ft_in1k,proposed,klein,1,1234,external,4800,0.627917,0.627917,0.861042,0.649984,0.627917,0.625369,0.649984,0.627917,0.625369,0.627917,0.95175,0.320225,0.564885,0.577264,0.898575,0.898575,0.73284,1.455921,0.104194,0,23.897,91.16,3.970553856,40.862,10.215,4,24.5,1787.3,30,21,raw,0.0,0.6279166666666667,0.6253689120802924,0.17867683202294068,0.685625,0.6360986625013834,0.13083333333333333,0.22694466931565938,0.13083333333333333
repeats/caformer_matched_rep1/seed1234,repeats,caformer_s18.sail_in22k_ft_in1k,matched,klein,1,1234,internal_test,1077,0.989786,0.986787,1.0,0.986364,0.986787,0.986433,0.990028,0.989786,0.989792,0.986787,0.999496,0.986273,0.98923,0.98924,0.999926,0.999945,0.99807,0.126481,0.093464,0,24.336,92.83,3.894573824,29.087,7.272,4,34.4,1881.8,32,26,raw,,,,,,,,,
repeats/caformer_matched_rep1/seed1234,repeats,caformer_s18.sail_in22k_ft_in1k,matched,klein,1,1234,external,4800,0.620208,0.620208,0.815625,0.68123,0.620208,0.648071,0.68123,0.620208,0.648071,0.620208,0.968,0.007743,0.56344,0.57499,0.909879,0.909879,0.736867,1.557124,0.073476,1,24.336,92.83,3.894573824,29.087,7.272,4,34.4,1881.8,32,26,raw,,0.6202083333333334,0.6480706419137703,0.1851630405467915,0.7325,0.682563781460114,0.21979166666666666,0.32661301900167017,0.21979166666666666
repeats/proposed_rep1/seed2024,repeats,caformer_s18.sail_in22k_ft_in1k,proposed,klein,1,2024,internal_test,1077,0.987001,0.982728,1.0,0.983764,0.982728,0.983101,0.987232,0.987001,0.986985,0.982728,0.999356,0.981901,0.986292,0.986304,0.999862,0.999902,0.996281,0.112996,0.077916,0,23.897,91.16,3.970553856,45.816,11.454,4,21.8,1559.5,26,17,ema,0.0,,,,,,,,
repeats/proposed_rep1/seed2024,repeats,caformer_s18.sail_in22k_ft_in1k,proposed,klein,1,2024,external,4800,0.70125,0.70125,0.845417,0.674154,0.70125,0.678993,0.674154,0.70125,0.678993,0.70125,0.957667,0.008528,0.647637,0.664782,0.886483,0.886483,0.712461,1.374289,0.114,1,23.897,91.16,3.970553856,45.816,11.454,4,21.8,1559.5,26,17,ema,0.0,0.70125,0.6789933358940381,0.19399809596972517,0.7372916666666667,0.6850153134019955,0.08708333333333333,0.16605211211693435,0.08708333333333333
repeats/caformer_matched_rep1/seed2024,repeats,caformer_s18.sail_in22k_ft_in1k,matched,klein,1,2024,internal_test,1077,0.992572,0.989483,1.0,0.989483,0.989483,0.989418,0.992664,0.992572,0.992572,0.989483,0.999634,0.988882,0.992167,0.992171,0.999825,0.999877,0.993456,0.130004,0.094143,0,24.336,92.83,3.894573824,32.69,8.172,4,30.6,1861.5,32,25,raw,,,,,,,,,
repeats/caformer_matched_rep1/seed2024,repeats,caformer_s18.sail_in22k_ft_in1k,matched,klein,1,2024,external,4800,0.59,0.59,0.809583,0.69894,0.59,0.627867,0.69894,0.59,0.627867,0.59,0.968,0.240002,0.531429,0.546521,0.90171,0.90171,0.724424,1.687686,0.111669,0,24.336,92.83,3.894573824,32.69,8.172,4,30.6,1861.5,32,25,raw,,0.59,0.6278666873928133,0.17939048211223235,0.7285416666666666,0.6782224357832982,0.25,0.35545254471995574,0.25
